group,is_viral_proxy,txt_title_has_mention,txt_title_has_question,txt_title_has_hashtag,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,schnitt_frequenz,durchschnittliche_bewegung,anzahl_frames,video_dauer_sek,ist_person_prominent,ist_tier_sichtbar,avg_objekte_pro_frame,avg_gesichter_pro_frame,dominante_emotion,ist_text_eingeblendet,text_sentiment_compound,video_kategorie,is_viral
normal,0,0,0,0,123.046875,0.1178559735417366,0.033213771879673,2937.387139339057,920.2320299195136,3776.487277212266,499.2248745252508,1.0,0.0536770196429091,0.0513961080544834,0.0886618546196486,0.0363185343117764,0.0931578833757391,0.0513070102182021,0.0741352375146492,0.0455469374223628,0.0510051259574459,0.1096562586129373,0.0738668206810939,0.0712263151671659,0.0,7.1181498,33,33.0,1,0,12.0,1.0,sad,1,0.0,Beauty,0
top,1,0,0,0,147.65625,0.0467987768352031,0.0507730133831501,2480.645371481074,1105.438808424288,2484.6290739710366,934.7083859022364,0.9003083247687564,0.100087971838015,0.103321214305233,0.1113115858645492,0.1007584817857263,0.1017539163432065,0.0861828289009508,0.0806926351762456,0.1105153942918374,0.1291678009878656,0.1020376250749425,0.1131296339606888,0.1143495979612535,0.0,2.778284,30,30.0,1,0,6.6,1.8,happy,1,0.0,Musik,1
top,1,0,1,0,68.90625,0.1263003796339035,0.0546709224581718,2694.4536673486105,936.9236335503864,3548.089152539655,807.2923386252514,1.0,0.0814072283926509,0.0876705983303159,0.0693588425394383,0.101586752196303,0.0700485761927464,0.1093406607016786,0.0644237403154594,0.0479888512377973,0.0958648398034085,0.0565935370252101,0.1055846439640203,0.0751145613832862,0.0625,8.866551,16,16.0,1,0,9.6,4.4,neutral,1,0.0,Fashion,1
normal,0,1,0,0,109.9567819148936,0.1439291536808014,0.0381832867860794,2740.1216241083007,890.4738677616232,3796.1353086442655,664.7543756171389,1.0,0.122305426170428,0.0963297429940065,0.1093906980169748,0.0852994157843672,0.0907833801838077,0.0690610973920432,0.0876619363433606,0.1078157881352215,0.0501912313428921,0.1002491960968573,0.0564437361024368,0.1049725119638149,0.0,11.805336,15,15.0,1,0,4.4,1.4,fear,1,0.0,Prank,0
top,1,0,0,0,97.50884433962264,0.047693133354187,0.0186815820634365,1718.893519879782,650.0677703724174,2621.800407075748,674.3520534291484,0.9837067209775968,0.0962903803315708,0.0874219549040779,0.0880368999976382,0.0795362456408791,0.0995931220453399,0.085366254401602,0.0743374707992582,0.0872466558723832,0.0886292050321175,0.0972443798977851,0.0755799656420447,0.0735236503889892,0.2,6.564511,45,45.0,1,0,4.4,1.0,fear,1,0.0,Gaming,1
top,1,1,0,0,143.5546875,0.0756442174315452,0.0701388567686081,3896.376456057818,1849.97430738362,3781.770669069276,684.1015189032886,0.94,0.0920239052965356,0.0671002352568746,0.0716069259299635,0.0750478016565458,0.1085224374210029,0.1026864417998239,0.0910393523829859,0.1013414314175588,0.0938870334656577,0.083826559982321,0.0890265964835488,0.0901102633641477,0.0,5.763993,15,15.0,1,0,2.4,1.4,happy,1,0.0,Fashion,1
top,1,0,0,0,120.18531976744184,0.0697339177131652,0.058151502162218,3210.1408316922057,1077.1591733807145,3579.8595662100643,734.2030054811767,0.9435695538057742,0.1029580162455769,0.0714028590493815,0.0691848898068657,0.0752708837092132,0.0994589410801075,0.0931041160572149,0.0713397514906572,0.078356751970029,0.0847793338901495,0.0920804920298803,0.0690552378641385,0.0887845516975099,0.3043478260869565,7.107788,23,23.0,1,0,1.8,1.2,fear,1,0.0,Fitness,1
normal,0,0,0,0,139.6748310810811,0.0149033833295106,0.019587917253375,2816.7684094213896,1743.7594600130617,3153.345758352995,840.9773660854332,0.9084027252081756,0.1056301818785723,0.1053797761180063,0.1062981659665335,0.0912578575662874,0.0898765677392793,0.0742796676630253,0.0781567662258431,0.0894552148987536,0.0945808253861722,0.0884916529308969,0.1054862798211524,0.122652381770961,0.024390243902439,1.1418709,41,41.0,1,0,1.4,1.2,fear,1,0.0,Comedy,0
normal,0,0,0,0,147.65625,0.0401509664952755,0.0353675745427608,2754.190149283398,1812.6613665712907,2698.3494999736295,929.8447739185503,0.953521630318198,0.1086692233541404,0.105245573111892,0.1028101656507977,0.0980186687849422,0.0908148626941643,0.0975987717990681,0.1014867986475658,0.0995124019323939,0.0979786380126093,0.1091202899990689,0.1051602360922916,0.1121388840501665,0.0,7.8915324,84,84.0,1,0,1.0,1.0,happy,1,-0.9432,Prank,0
normal,0,0,0,0,132.51201923076923,0.0740676596760749,0.0615587383508682,2981.368757069369,1211.8477691418357,3463.9908438352822,754.0527427135992,0.8674435542607429,0.0987639574516972,0.095621352578662,0.0934685415022897,0.0953295843553304,0.0973157887694734,0.1066308508000904,0.0962943084028376,0.0951421175818192,0.0912033596522628,0.0964796015501111,0.091439217057077,0.0924134619611574,0.1860465116279069,3.4469867,43,43.0,1,0,3.2,1.4,sad,1,0.0,Gaming,0
top,1,0,0,0,120.18531976744184,0.1186307370662689,0.0839626267552375,2960.958796157442,1403.9882526512408,3487.489413179775,1038.384948585215,0.983580922595778,0.0939426232957805,0.0969292958278228,0.0959259085530306,0.1015733039939534,0.0804760029395094,0.0879242807589414,0.0722967651841633,0.0736921665021468,0.0760321836252204,0.077974805003511,0.0766327250201641,0.0724796925728396,0.2,5.513701,40,40.0,1,0,4.0,1.2,neutral,1,0.0,Gaming,1
normal,0,0,0,0,114.84375,0.0256450120359659,0.0250786803662776,3002.852518685575,1655.9645082057962,2869.437711229166,739.2151893747022,0.8537853107344633,0.0978650917923743,0.0895320317721687,0.0802281039810147,0.081859791732094,0.0790416481422923,0.087596491365417,0.1152378621181457,0.1090685483174783,0.1040492579955523,0.0909869051314598,0.0895051988203931,0.0873408239219117,0.1578947368421052,2.4478047,133,133.0,1,0,3.0,1.2,fear,0,0.0,Unboxing,0
top,1,0,0,1,156.60511363636363,0.0297225229442119,0.0441457033157348,2756.8562958723824,1106.134980119317,3502.1381864671903,777.1039457682882,0.5433114035087719,0.0610348535752449,0.0503130785888117,0.0506465164435913,0.0449236204749307,0.0465544979437884,0.0540532374005852,0.0431358890946151,0.0503758257568351,0.041688767954852,0.0456724009427786,0.0431001827993415,0.0503956415721645,0.0,4.1995244,56,56.0,1,0,3.8,1.2,fear,1,0.0,Prank,1
top,1,0,0,0,68.90625,0.0656468644738197,0.0333823561668396,2953.3367848348757,1592.0513476258752,3627.4564871814546,1206.6336927710388,0.9705882352941176,0.0780070221081933,0.0813080667362913,0.0660170587356746,0.096553386300726,0.0609058108642853,0.0923583150856139,0.0575305242113578,0.054991877362505,0.074870329552542,0.0589382790207379,0.0902853696155176,0.0645607163270414,0.1111111111111111,6.352855,18,18.0,1,0,2.0,1.0,sad,0,0.0,Tanz,1
top,1,0,0,1,161.4990234375,0.0225195623934268,0.0307521484792232,1871.6207366503995,1331.058577545242,2662.3004603040504,1012.156060697045,0.5727181544633901,0.0553082657983388,0.0559174298776479,0.0587250485251592,0.0639456254179156,0.0735394309883439,0.0697205646185418,0.0572563976609738,0.0545234530174678,0.0575350358316004,0.0562920174332698,0.0601877978250965,0.065906915264327,0.1,8.620642,30,30.0,1,1,2.0,1.0,happy,0,0.0,Prank,1
normal,0,0,0,0,92.28515625,0.0392691232264041,0.0111244935542345,3772.494350885734,1177.7407192862272,4026.558133798233,557.3724847410208,0.9736263736263736,0.1225047164272647,0.0557894628911086,0.1041955091348515,0.0780750667750469,0.0536679487028487,0.0792743122779878,0.0485714728023271,0.1006973374726846,0.0456861385209606,0.0749031228221702,0.1184847604649869,0.0736121331921309,0.0,12.016105,14,14.0,1,0,1.8,1.4,happy,1,0.0,Beauty,0
normal,0,1,0,0,112.34714673913044,0.059673398733139,0.0514252856373786,1836.9922585789172,1053.6480807163114,2596.713181644014,778.9037409350923,0.96280276816609,0.0853627140626551,0.1019954600267828,0.092699582849561,0.0990075394569062,0.0975052031917518,0.1147804486372735,0.0905054511648412,0.1142326199428787,0.1303103289524882,0.1262988082642323,0.1248608659480306,0.0925506823754705,0.0857142857142857,4.8324127,35,35.0,1,0,2.6,1.0,neutral,1,0.0,Comedy,0
top,1,0,0,1,147.65625,0.0209201965481042,0.0397118963301181,1450.9986129243991,626.0753612202847,2289.656632465756,697.802562658487,0.3148854961832061,0.0585098033190688,0.0503404965363181,0.0602281748991054,0.072384214148528,0.0839681046961378,0.0818586443790469,0.066548607834505,0.0637266413989254,0.0719026296732222,0.0589488396523493,0.0488729494814811,0.0571210415064975,0.0625,2.5482025,16,16.0,1,0,3.0,1.4,neutral,1,0.0,Prank,1
normal,0,0,0,0,101.33272058823528,0.1330959200859069,0.0757216811180114,2161.7013132240495,715.6852681770027,2915.745660942162,715.6902802282406,1.0,0.0898905251758418,0.090205841055393,0.0947281371665938,0.0843952299292888,0.0999355016918015,0.1120338567629114,0.0960745064818501,0.0753946921660968,0.085647325805658,0.0977229388991896,0.073317859883448,0.0709910045361314,0.2121212121212121,5.6383076,33,33.0,1,0,2.0,1.2,angry,1,0.0,Comedy,0
normal,0,1,0,0,129.19921875,0.0415898263454437,0.0157258380204439,2682.3476811964447,1643.773977274765,2980.562620474467,1138.1780240734638,0.878698224852071,0.0923873817495119,0.0786965093503268,0.0830807877590782,0.0855888442242517,0.0839924781746063,0.1028045812074235,0.0835062376923959,0.0803042189187063,0.0805217655837747,0.0747753520473468,0.074321476367395,0.0682938978703587,0.0,6.0558014,11,11.0,1,0,2.8,2.0,happy,1,0.992,Comedy,0
normal,0,0,0,0,126.04801829268293,0.0200519543141126,0.0182066857814788,1926.927518541386,764.9760911593338,2256.134946902056,644.0008663478121,0.565800162469537,0.0718182362953238,0.0429859507191248,0.0732226543304933,0.1202874372417607,0.0543973505373777,0.1050108956017104,0.0664586201647739,0.1166931487434247,0.078100804933478,0.0627486229785652,0.1172780736242766,0.0613131035869729,0.1216216216216216,0.6378197,74,74.0,0,0,1.8,1.0,happy,1,0.0,Prank,0
top,1,0,0,1,92.28515625,0.0554894022643566,0.0652449876070022,3568.4562031554515,1595.0385688078131,3298.8159519657634,925.977832801685,0.7869249394673123,0.077185877431795,0.0703133833144208,0.0717626226933111,0.0737099754259572,0.0796132968715161,0.0824514366125205,0.0742166381099928,0.0745169310404388,0.1139606399647552,0.0661666410548872,0.07669685667588,0.0711867488345704,0.0,6.1491895,38,38.0,1,0,2.4,6.0,sad,1,0.0,Unboxing,1
normal,0,0,0,0,120.18531976744184,0.0492193587124347,0.0236168056726455,3842.458525331126,1429.1588292564627,3463.4059922626657,742.6161962413239,0.9874213836477987,0.0754556148709886,0.0953469418460777,0.0647863369252432,0.0745544988661293,0.0669936712144782,0.0846819503226764,0.0877598238147232,0.0619448545017938,0.0814518268101567,0.0509349813595768,0.1392057916008828,0.0725552280355149,0.1,7.18453,10,10.0,1,0,1.4,1.0,surprise,1,-0.4404,Beauty,0
top,1,0,0,0,78.30255681818181,0.0127065861597657,0.0099273566156625,2108.6405236349783,1161.5912582914732,2382.791152982093,569.5160179718281,0.804004214963119,0.1049935643372329,0.1072406133396439,0.105347320933242,0.1186209115146968,0.1003861952477285,0.0762512705411425,0.0645455979294961,0.0783630204590565,0.0838775947210299,0.1023815661442795,0.0853924534128921,0.0855511681916922,0.0,1.0135695,29,29.0,1,0,1.0,1.2,happy,0,0.0,Beauty,1
normal,0,0,0,0,126.04801829268293,0.1129875928163528,0.0251848213374614,1802.9659861164653,703.6038783420097,2598.4463281595567,578.6503272739977,0.9945593035908596,0.0792197599495199,0.0484965569168435,0.1073155182931139,0.0513652117399986,0.0633612485046946,0.0937269683906776,0.0456864301823763,0.1065463813855357,0.0513004249873621,0.1123342463871871,0.0819697099442802,0.0433901996124987,0.0714285714285714,3.7901723,28,28.0,1,0,2.0,1.6,happy,1,0.0,Prank,0
top,1,0,0,0,99.38401442307692,0.0352863296866416,0.0213041100651025,1042.396714194972,398.92248366221565,1702.1933665902577,652.7622804087413,0.8477611940298507,0.0872193728018343,0.0703745689079414,0.1145983423423815,0.0882827472161624,0.0825789039432918,0.0526381486512571,0.0643824029375148,0.0323772417943657,0.0298367084422514,0.0886481700863471,0.038074888923758,0.074161915552694,0.0,7.21566,11,11.0,1,0,3.8,1.0,neutral,1,0.0,Fashion,1
top,1,0,0,1,132.51201923076923,0.0103566916659474,0.0050122295506298,647.1054302808834,341.1520398300274,1427.543063452144,486.5688496743851,0.7738014854827819,0.0831528357723186,0.0462207870667776,0.0582839586758277,0.1347076656948127,0.0882932593865099,0.1421875039884264,0.0582150357117508,0.1264682444714788,0.0687265396643696,0.029363244733269,0.1390281551778575,0.0550187226284963,0.0,2.9041142,45,45.0,1,0,4.0,1.2,sad,0,0.0,Prank,1
top,1,0,0,0,143.5546875,0.067023828625679,0.0183514654636383,2400.1341009443727,556.089239459643,3675.990181012798,428.8536077101681,1.0,0.0591858177136958,0.0525417539509785,0.0623468977021001,0.0660614005064859,0.0641644532593602,0.0738873737008964,0.0651632938691631,0.0600714165968178,0.0623839457054808,0.0527032892458971,0.0696527153684793,0.0518037009498713,0.0,1.60505,78,78.0,0,0,3.6,1.2,sad,1,0.0,Gaming,1
top,1,0,0,0,114.84375,0.1424073427915573,0.0717930793762207,1682.1664388289057,1262.545529720105,2482.9920437944984,747.1326400996898,0.99163179916318,0.0766633309092039,0.0792355668239742,0.0979099330529771,0.0916407900177743,0.123106673489665,0.0894093068017519,0.1081886606126341,0.1152901134120493,0.0734415771261377,0.1067628918235658,0.0631836419241307,0.0903966622456711,0.0,1.3685455,8,8.0,1,0,1.0,1.0,sad,1,0.0,Prank,1
normal,0,0,0,0,101.33272058823528,0.0646814107894897,0.0470184944570064,1958.4323975514403,985.077257421204,2467.2895306505275,767.4051029352926,0.9496527777777778,0.0998054216547171,0.1015553227404352,0.0908607298544135,0.1018224059062656,0.1014897137287893,0.0891192596955488,0.0926151546540847,0.0825979099217405,0.0906298188442465,0.1006652394147147,0.0860686420334927,0.1125293425379021,0.1111111111111111,9.546712,18,18.0,1,0,3.0,1.2,angry,1,0.3182,Comedy,0
top,1,0,0,1,90.66611842105264,0.0192553307861089,0.0356608666479587,2320.5604500700274,826.3014608716697,3134.1329554395957,546.1852210015544,0.2851674641148325,0.0511115633280019,0.0596346740326739,0.0733996804366455,0.071175773205161,0.0507278892006783,0.0551196509173893,0.044303953643486,0.058530193584401,0.055723965548173,0.0732015004056036,0.0640990880845401,0.0519594773522914,0.0625,3.5589588,32,32.0,1,0,1.6,1.0,sad,1,0.0,Fashion,1
top,1,0,0,0,103.359375,0.0802829936146736,0.0410221666097641,2076.236795346837,924.8351346732728,2470.9902998674866,477.3468056652786,0.9676284306826178,0.0649123107643834,0.1176692174070551,0.0875919162859907,0.1011383558176062,0.0828895471630207,0.0913994607787448,0.1075682034766635,0.090835153841675,0.0930528532663679,0.0986031158426534,0.104842593474049,0.0653061564246703,0.0,8.740135,43,43.0,1,0,2.6,1.2,happy,0,0.0,Prank,1
normal,0,0,0,0,117.45383522727272,0.0873533859848976,0.0481230467557907,2885.6861622253664,853.2993402208135,3540.3077702551013,696.9321520063669,0.9917582417582418,0.1163906135202358,0.0821012592660647,0.0558507102241354,0.0665922130310806,0.0730921960916489,0.0830429411702588,0.0887064772146921,0.1041280612630926,0.115753782712426,0.0915911584115584,0.1051353019287534,0.1014481606649819,0.0,5.3631005,22,22.0,1,0,3.0,1.0,sad,1,0.5766,DIY,0
normal,0,0,0,0,114.84375,0.0647156238555908,0.0453664995729923,2379.50261458165,1497.2570578879202,3219.57570187276,897.3772957067396,0.9954337899543378,0.0999187095626164,0.0919382970057201,0.0955944593648487,0.0896110115119024,0.0879824184837314,0.0970692014925357,0.0538894581302191,0.0908806522278717,0.0533248496487705,0.0634003272002649,0.0755286795077711,0.0640110028232963,0.0,6.7046742,7,7.0,1,0,1.2,1.0,surprise,1,0.0,Beauty,0
top,1,0,1,0,97.50884433962264,0.0978841334581375,0.0472542829811573,2964.595142854635,1095.9837133492135,3570.952155999771,619.5022428035986,1.0,0.0986278927804047,0.0689487840544636,0.0694207645097194,0.0943942215529986,0.0630321612103373,0.0679751657361697,0.0576492935670974,0.1175172844089315,0.0795887713287063,0.0724792025034249,0.0783606188823868,0.058571713218934,0.0,3.7378685,16,16.0,1,0,1.2,1.2,sad,1,0.0,Fitness,1
top,1,0,0,0,132.51201923076923,0.1567638367414474,0.0544341057538986,2423.0201096703413,916.523663402498,2977.356953343231,608.9010888163775,1.0,0.1447126361544962,0.0601368278134119,0.1015133560484953,0.1216220695189961,0.0572572196496426,0.1206159958610667,0.0462179647459809,0.1065012036456336,0.0483544747011841,0.0606149300388479,0.1073383724227089,0.0562688908877628,0.0,6.2276917,16,16.0,1,0,1.0,1.0,neutral,1,0.0,Fashion,1
normal,0,0,0,0,101.33272058823528,0.1859701573848724,0.0715842247009277,2153.366491632553,576.1362941440847,2909.691642793561,446.81739938702856,1.0,0.0574216983248887,0.0535378276831761,0.0437663546330168,0.0377409853326314,0.0341031469235243,0.0385041721119949,0.039192835084878,0.038688040114557,0.0363141196471802,0.0348456541943422,0.0373324768253733,0.0477540240039526,0.0,11.613597,22,22.0,1,0,6.8,17.2,neutral,1,0.5267,Fitness,0
normal,0,0,0,0,86.1328125,0.0319711416959762,0.0279512517154216,2751.586749973746,1707.8596990364251,2580.4356416028477,835.8672118017771,0.9261057173678532,0.1153724345691146,0.0989593805303324,0.0843498255132243,0.094588014592617,0.0822427298399861,0.0892905009102222,0.096442650231707,0.0951263616851699,0.0972700275457565,0.1118720994922146,0.1039649188960995,0.1191073376537717,0.0,6.910413,56,56.0,1,0,2.6,1.2,happy,1,0.0,Fashion,0
top,1,0,0,1,161.4990234375,0.0538213588297367,0.0601854957640171,3090.394225128539,1194.012181167351,3050.5558916563127,1093.4054689544607,0.9475566150178784,0.0926431674948105,0.070227093100091,0.0995132379801878,0.0929449679426561,0.0783932332866915,0.0879257582179298,0.0756159785517961,0.092593556636327,0.0893716827554567,0.11149828153103,0.0775790714675477,0.0793083235020988,0.0384615384615384,6.160004,26,26.0,1,0,2.6,1.0,angry,1,0.3612,Prank,1
normal,0,0,0,0,151.99908088235293,0.2855502963066101,0.117859274148941,2406.306773417435,1232.28609833626,3418.549602839537,928.018701527066,1.0,0.060785580649156,0.0576648095977042,0.0485645301401285,0.0470305933020811,0.0443612012107724,0.0481235939459895,0.0492279216962157,0.0483319597230379,0.0472145127949884,0.0498937868317905,0.0474837532660455,0.0545579523629903,0.1764705882352941,9.829831,17,17.0,1,0,5.4,2.0,sad,1,0.91,Unboxing,0
normal,0,0,0,0,107.666015625,0.0658723190426826,0.058876808732748,2637.286149632219,937.8573787116898,3198.028746677545,502.84912885935233,0.8850102669404517,0.095871039091121,0.0825741433643584,0.0835881985674401,0.0861458126710524,0.0807344012744477,0.0698168200856021,0.0913323972358266,0.0929154078199254,0.0839224349551141,0.0832471842533522,0.0705159192086722,0.0940402781057833,0.2666666666666666,5.303231,15,15.0,1,0,5.8,1.4,happy,1,0.3612,Comedy,0
top,1,0,0,0,89.10290948275862,0.0268629398196935,0.0103825563564896,3348.5522864190984,1763.815692114996,3564.6732347435727,998.0525410863518,0.9804878048780488,0.0700395226877328,0.0874686305603106,0.0850655680341114,0.1107397648651449,0.0966926396621638,0.0898072736752011,0.0833157250039998,0.0718349357862226,0.1197141259466996,0.1063552062368305,0.0649992114585668,0.0789402227338174,0.0,3.1949298,7,7.0,1,0,1.0,1.0,sad,1,0.0,Fitness,1
top,1,0,0,0,129.19921875,0.0122081506997346,0.0049098194576799,2394.052184359697,1524.1263572656233,2901.619502159725,856.9542045915452,0.983739837398374,0.0802986004284687,0.063985298405971,0.0720256241432994,0.0785336326894687,0.0944710758230633,0.0924073242915046,0.0830858697310216,0.0726624945406064,0.0898171243095819,0.0862962387908982,0.09648763528917,0.0587588504965317,0.0,3.8590004,8,8.0,1,0,1.4,1.0,neutral,1,0.0,Prank,1
top,1,0,0,0,105.46875,0.0637078955769538,0.0147678153589367,3120.851390415288,1288.59187594609,3955.1334970320113,619.432478959964,0.9915966386554622,0.1113080176236777,0.0590365610626316,0.119035313219619,0.0870804390066212,0.064355663573762,0.0836428665027414,0.051084312511006,0.1219289831264656,0.0625463505342825,0.0747397419606938,0.1005862191091247,0.0655972287159158,0.0,4.7305346,15,15.0,1,0,4.2,1.8,happy,1,-0.8402,Fashion,1
top,1,0,0,0,99.38401442307692,0.0249273292720317,0.0140725085511803,2983.0437012157254,903.2338062641144,2941.5367756514097,764.7854826853434,0.9360341151385928,0.0962789801445838,0.0459070743086313,0.0719334922352272,0.0895948400153547,0.0768093440424527,0.0981791703782426,0.0584827043489047,0.125476557578241,0.0527433510327832,0.0692048720010669,0.065019226756038,0.0551151414190134,0.0666666666666666,4.3857107,15,15.0,1,0,1.4,1.0,happy,1,0.0,Fitness,1
top,1,0,0,1,114.84375,0.0128411594778299,0.0240042749792337,3136.0028280057586,1382.0616274983431,3854.256773520978,750.3132479734895,0.4677944046844502,0.07258646209403,0.0582205515496527,0.058630357269238,0.0653471920034801,0.0557577798944164,0.0703694425179475,0.0579691890045499,0.0618339642462381,0.0641500913418266,0.0718364826353597,0.0605047716073899,0.0629620783333975,0.1702127659574468,4.348378,47,47.0,1,0,0.8,1.0,sad,0,0.0,DIY,1
normal,0,0,0,1,156.60511363636363,0.1271820664405822,0.0526004023849964,3309.353902530904,1859.6433685727825,3982.773062229314,1119.4520207251844,0.9953488372093025,0.0787740088943846,0.0715425883913035,0.0622053583738595,0.0467561074165366,0.0607364293367551,0.068756607799586,0.0878582692702004,0.0951912367079815,0.0686014305289149,0.0674090389033415,0.0690780174659203,0.0710064240721173,0.0,4.17287,7,7.0,1,0,1.2,1.0,fear,1,0.0,Fitness,0
normal,0,1,0,1,161.4990234375,0.0796789154410362,0.0390246249735355,1990.6410299448796,1118.1311108120517,2117.9241478571203,690.8093196377945,0.9676025917926566,0.1039854853468185,0.081482390705011,0.0831188567611354,0.0787308153527409,0.1451542913180829,0.0824886697658698,0.0707465826453246,0.1352645767373269,0.0652314605729665,0.1564117718505907,0.0933606195442651,0.1143525491716742,0.1428571428571428,2.0108297,14,14.0,1,0,2.2,1.0,neutral,0,0.0,Fitness,0
top,1,0,0,0,126.04801829268293,0.1272890567779541,0.0265110787004232,2820.560057409817,1188.84692711847,3502.391352751349,854.9296211613112,0.9956331877729258,0.0745438798823986,0.0770130768633225,0.0852443871010119,0.0820499581145608,0.0807880605539828,0.0600822445151054,0.0724641631383365,0.0601726546093243,0.0466521253794145,0.0482172462854225,0.0605018917950902,0.0939197499580011,0.0,4.0774617,7,7.0,1,0,1.6,1.0,happy,1,0.9718,Prank,1
normal,0,1,0,0,172.265625,0.0550997294485569,0.0519211962819099,2363.086208371243,1613.6959046823868,3205.5999548838513,1238.4000121550785,0.8765368852459017,0.0950654749011887,0.0581369139420413,0.0715722834146374,0.066915658244551,0.0685531323406548,0.0909969245868089,0.0649347573850523,0.0896991851542945,0.0661949515470489,0.0677459829710464,0.0713236555595767,0.0592143449063487,0.0508474576271186,8.886277,59,59.0,0,0,0.8,1.2,angry,1,0.0,Comedy,0
normal,0,0,0,0,101.33272058823528,0.0535216070711612,0.0469173155725002,1819.1907946274016,1392.3394064900665,2675.803149954169,1020.2050154093068,0.8987929433611885,0.093086491018846,0.0861403684209727,0.0798384677954685,0.0888698850957386,0.0844604322481272,0.0925285378756172,0.0861351721604531,0.0915427861197464,0.0895256573296208,0.102584977150057,0.0866182506116011,0.0835976137558634,0.0307692307692307,7.3952827,65,65.0,1,0,1.2,1.0,happy,1,0.743,Prank,0
top,1,0,0,1,117.45383522727272,0.0351967960596084,0.031814195215702,2710.7978151650445,1494.1015161226508,2812.998992305304,978.2095771996046,0.9790732436472348,0.0859970084452825,0.1147846589016876,0.0834545295659081,0.0920000187873529,0.1173617994229898,0.1231247017112647,0.1066304686234503,0.1090367536176216,0.0941361808744552,0.0947330887180379,0.0912126261993665,0.0938267749381678,0.0,3.7826436,21,21.0,1,0,1.4,1.2,sad,0,0.0,Unboxing,1
top,1,0,0,0,139.6748310810811,0.0550768189132213,0.0516696237027645,4002.4486244982936,2246.151520607499,4686.635423542506,1177.3971869680097,0.9209932279909706,0.108659745399768,0.0925108656162666,0.0842958147276927,0.0970501501400402,0.093565435711414,0.1160465043006841,0.1073560832797453,0.0960384391521494,0.0943727639060131,0.0943623522121655,0.0989516990316603,0.1042181765266877,0.4074074074074074,10.688986,27,27.0,0,0,3.6,1.0,sad,1,0.0,Prank,1
top,1,1,0,1,109.9567819148936,0.0625822693109512,0.0484850145876407,2273.518307765488,1123.513937647959,2850.468577203386,710.2816047654992,0.9388646288209608,0.1099681694850759,0.0953903621281583,0.1035411427223242,0.0918822014445907,0.1091803526114151,0.1144782284428638,0.0946675075592916,0.1009664774018697,0.0946153711810793,0.107362866576243,0.097815233138785,0.0926663661887954,0.1451612903225806,7.3720307,62,62.0,1,0,2.4,1.2,sad,1,0.0,Gaming,1
normal,0,0,0,1,87.5926906779661,0.0575488805770874,0.0328024886548519,3447.608135289746,1267.593571035609,4055.8740456847495,674.0046024985921,0.9207836456558772,0.0708701513024057,0.0666935517592957,0.0601676213913715,0.0607375887139931,0.0595484386939842,0.0777374706984631,0.0764229943013956,0.0819666490966295,0.0691428708952142,0.0679558157465879,0.0571500839621104,0.0577990113632627,0.1081081081081081,4.9956045,37,37.0,1,0,2.6,1.0,sad,1,-0.6408,Gaming,0
top,1,0,0,0,83.35433467741936,0.0353547371923923,0.0288437064737081,2432.2615817701935,1363.7883238004963,2837.2574341120953,883.4307388775701,0.9746192893401016,0.1165686246311599,0.113889619001476,0.1051192132502136,0.099841732464398,0.1086191021787417,0.1048481698248847,0.0980124199201172,0.0994776559056674,0.1035405478466822,0.1130307544310577,0.1114206158116373,0.1109108807330286,0.0,7.34305,24,24.0,0,1,1.8,1.0,neutral,1,0.8126,Beauty,1
top,1,0,0,0,143.5546875,0.0375259891152381,0.0275224782526493,1832.7340878100629,1144.1932996111216,2416.0735642588243,774.4013236668995,0.9053521126760564,0.0884917194422084,0.0682219690129831,0.0789861067914512,0.1010425696432202,0.1013426010141029,0.088124604185117,0.1109093247715475,0.0888100636823042,0.1091926650173365,0.0760401079742325,0.0954290768089929,0.1148351293978947,0.2149532710280373,9.150545,107,107.0,1,0,1.8,1.6,happy,0,0.0,Comedy,1
top,1,1,0,0,112.34714673913044,0.0229025837033987,0.0222870111465454,2215.036513273964,1608.716647654191,2458.1646994674193,987.2544627795407,0.9634302431888828,0.1019157673409962,0.0976431486585627,0.1001112941805972,0.1089547171778415,0.1036421124394656,0.1146887179076962,0.1057900978586609,0.1090742640881519,0.1004437076815899,0.1058653670520295,0.1089028989237049,0.1098262657821985,0.0969696969696969,9.983383,165,165.0,1,0,3.2,1.0,fear,1,0.9851,Unboxing,1
normal,0,0,0,0,132.51201923076923,0.0856705829501152,0.0258176364004611,733.1098777193275,408.9125410867941,1496.3925525859197,501.2944390775823,1.0,0.0759828972197904,0.0695060529751728,0.0674747729938151,0.0651768330895719,0.0635943955762859,0.0582870109068641,0.052654281642324,0.0501469068857449,0.0601410151356117,0.0596495380220948,0.0549400811712825,0.0598331996031421,0.0684931506849315,6.071059,73,73.0,1,1,1.4,1.2,neutral,1,0.0,Gaming,0
