video_id,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11
normal_24_likes_107000_id_7553295954502225166,103.359375,0.04320235177874565,0.02317361906170845,1719.0734770725471,1064.5574554490584,2659.9934707623433,811.1315418465452,0.9925742574257426,0.07901679365128927,0.08690380343760175,0.08603780175249522,0.07695101899842534,0.08801585617717828,0.08127469414067535,0.06663570629154467,0.06711106440812492,0.06990848516695176,0.08070269557252158,0.06371573555450327,0.08452695371307134
normal_25_likes_57200_id_7558207954617453832,74.89809782608695,0.1245230883359909,0.09989811480045319,1752.4398116617035,909.2331392779998,2231.890898768435,799.0292425240782,0.9654676258992806,0.11349772172071122,0.09394201083309492,0.10467817371173019,0.09610736702221986,0.10953549269090379,0.11008480500916883,0.10019594106141584,0.08330903418766497,0.08588830366829651,0.11628626072777157,0.11748244750772009,0.11437721646844176
normal_26_likes_85000_id_7437523439310654750,83.35433467741936,0.12429684400558472,0.04268905520439148,2893.2693312324,1177.5025869312115,3258.3036774107013,621.8666959329112,0.9968274111675127,0.09045570468209045,0.07840289302116372,0.10818441433825829,0.07585787834095185,0.10767932509776539,0.09584983829171052,0.08922026858645685,0.06612416412892909,0.07531404943628005,0.08459177139003893,0.0506142161958772,0.12667647765412288
normal_27_likes_15400_id_7557131004574436622,129.19921875,0.2040570080280304,0.09323293715715408,2244.912389625378,1326.3473821511807,3319.89619494401,928.4021637593132,0.9821862348178138,0.10098060339455142,0.10092084580790014,0.0869943691763226,0.09375161850894341,0.08504569171697471,0.07769729908626051,0.08746878733612266,0.05321086394908837,0.0647386380809354,0.05591458418847535,0.06981765392337468,0.08499121167996654
normal_29_likes_24600_id_7551785289518288183,129.19921875,0.1308605670928955,0.0589621476829052,2584.448378541009,1181.0101959268818,3427.1342552311603,863.5997347119143,0.9899216125419933,0.10640005268520683,0.11427784082717597,0.08564070399668162,0.09994729617434268,0.07848766863819746,0.08140644543096551,0.09836468902882167,0.055399199659716875,0.10091513307539178,0.06154572116688372,0.08947078812917952,0.08950280997276204
normal_2_likes_58100_id_7525148037694393614,101.33272058823529,0.13309592008590698,0.07572168111801147,2161.7013132240495,715.6852681770027,2915.745660942162,715.6902802282406,1.0,0.08989052517584184,0.090205841055393,0.09472813716659384,0.08439522992928881,0.09993550169180151,0.11203385676291144,0.09607450648185013,0.07539469216609686,0.08564732580565804,0.09772293889918969,0.07331785988344808,0.07099100453613146
normal_30_likes_37900_id_7493347618081475886,156.60511363636363,0.06844920665025711,0.02245129458606243,2264.6149730887732,798.2916564171944,3130.8299696089643,582.5868697209625,0.9975186104218362,0.07361578254521065,0.09577882875920876,0.06448360534992266,0.08948802699440843,0.05874178399979426,0.08824032831646433,0.05301324863010789,0.04366179164110644,0.09633138838344407,0.05130782950329991,0.06849670068119137,0.06221313883137289
normal_31_likes_15900_id_7483004941213322542,139.6748310810811,0.058852195739746094,0.06371597200632095,3312.1653723205177,1925.4182733511257,3204.7509411731025,868.8895155793339,0.9693548387096774,0.09483232187913042,0.0943368844336622,0.09834723845330855,0.10459566514338883,0.10204118052076055,0.10627407092850817,0.09790938529156168,0.1135077915704618,0.09781135438803168,0.10837949146076384,0.11343252059754245,0.10494402474686348
normal_32_likes_41600_id_7493294519652224302,77.1338619402985,0.11161482334136963,0.15696249902248383,2579.916907153889,1696.808422690484,2633.615800500772,1234.4805097610804,0.9240393208221627,0.1315728363672152,0.1403284387246098,0.08288680122403289,0.08224168093620982,0.06850873541274022,0.143842231503227,0.0603886902387831,0.08393184086654658,0.12415742940980443,0.07846590119964386,0.10800248607467715,0.12024794832848044
normal_33_likes_86700_id_7523247946826075422,92.28515625,0.03926912322640419,0.011124493554234505,3772.494350885734,1177.7407192862272,4026.558133798233,557.3724847410208,0.9736263736263736,0.12250471642726472,0.05578946289110868,0.10419550913485158,0.07807506677504697,0.053667948702848786,0.07927431227798788,0.0485714728023271,0.10069733747268465,0.04568613852096061,0.0749031228221702,0.11848476046498697,0.07361213319213095
normal_34_likes_22700_id_7538142607772257550,107.666015625,0.06587231904268265,0.05887680873274803,2637.286149632219,937.8573787116898,3198.028746677545,502.84912885935233,0.8850102669404517,0.09587103909112109,0.08257414336435845,0.08358819856744015,0.08614581267105244,0.08073440127444771,0.06981682008560218,0.09133239723582662,0.09291540781992545,0.0839224349551141,0.08324718425335229,0.07051591920867228,0.09404027810578335
normal_35_likes_58200_id_7540363753703869751,172.265625,0.0550997294485569,0.05192119628190994,2363.086208371243,1613.6959046823868,3205.5999548838513,1238.4000121550785,0.8765368852459017,0.09506547490118873,0.0581369139420413,0.07157228341463745,0.06691565824455108,0.06855313234065484,0.09099692458680893,0.06493475738505239,0.08969918515429455,0.0661949515470489,0.06774598297104643,0.07132365555957679,0.05921434490634874
normal_36_likes_12100_id_7556652844523310367,132.51201923076923,0.10035098344087601,0.05433201417326927,2640.6127690612198,1599.4354181515441,2565.385437950835,771.6654037151771,0.9685840707964601,0.08999084344984636,0.09173499325930394,0.08251124010785635,0.09220827281654788,0.09168822449858902,0.09587435365748802,0.08872195699449403,0.09787681012578628,0.08466746469252169,0.0928863613064773,0.08647464149108786,0.09318691437965744
normal_37_likes_75000_id_7564143939821784350,151.99908088235293,0.041282881051301956,0.02429886721074581,2041.3863087533107,1323.7452312387168,2590.164241978282,799.5449905159824,0.8930141670737665,0.11533531622378973,0.07771309304139341,0.11744545151379084,0.07115761190712629,0.058483206618633286,0.09974759471491654,0.07834728358270437,0.10338020050405593,0.09169445520245399,0.10431220253889394,0.13077699383414498,0.07105438611688811
normal_38_likes_52700_id_7396801365420461358,60.09265988372093,0.16160257160663605,0.07309460639953613,2175.025483683563,1387.3109960072316,3022.498165747058,743.5413949309598,0.994,0.0976488825421865,0.07299315538983638,0.09020802470606411,0.09080859150752216,0.11823962558141253,0.11954816287944148,0.0868484038497354,0.09989151730439064,0.08186983789528433,0.09964329518943843,0.07307614112679525,0.06819409818239633
normal_39_likes_107200_id_7544374389890927886,132.51201923076923,0.0856705829501152,0.025817636400461197,733.1098777193275,408.9125410867941,1496.3925525859195,501.29443907758235,1.0,0.07598289721979043,0.06950605297517289,0.06747477299381514,0.06517683308957196,0.06359439557628593,0.05828701090686415,0.05265428164232407,0.050146906885744955,0.0601410151356117,0.05964953802209489,0.054940081171282545,0.05983319960314215
normal_3_likes_31800_id_7540683047117540663,101.33272058823529,0.05352160707116127,0.04691731557250023,1819.1907946274016,1392.3394064900663,2675.803149954169,1020.2050154093068,0.8987929433611885,0.09308649101884608,0.08614036842097278,0.07983846779546855,0.0888698850957386,0.0844604322481272,0.09252853787561725,0.08613517216045315,0.09154278611974642,0.08952565732962081,0.10258497715005704,0.08661825061160114,0.08359761375586347
normal_40_likes_27500_id_7416040047637433630,54.978390957446805,0.02288942039012909,0.012657277286052704,2613.9124831953413,1383.916831928795,3458.7470119429463,968.0664833484923,0.7134670487106017,0.07009973787901046,0.07492320388016328,0.0867504017771177,0.0842160773675725,0.06228387403031177,0.08489025267453275,0.07558230448348074,0.05537283629166115,0.05517746828030572,0.052475559646699504,0.07684457580347782,0.057808897308860345
normal_41_likes_43400_id_7553422683011091743,178.20581896551724,0.0864320769906044,0.05948379635810852,1970.451937800148,2071.5180320736827,2391.9528681415077,1336.9708737465671,0.9583952451708767,0.08481364183349227,0.08385002550437468,0.09176399358743008,0.09809278388604649,0.13656824300776527,0.14705812020452097,0.10888406773123815,0.08947600602596635,0.09577937531609965,0.10115269945722884,0.0930509211848212,0.08542049632536919
normal_42_likes_71700_id_7556690079058529567,93.96306818181819,0.035783473402261734,0.016029052436351776,2387.9507697650783,1258.9969822079731,3062.1240152707283,966.5901420979282,0.9829787234042553,0.069499983920786,0.09891315675793405,0.06746643815063746,0.08083289231877436,0.0967025264979048,0.08340691686776391,0.09496265138412421,0.06603714490010182,0.09387956981832951,0.07852728061663532,0.06068508966434325,0.07405809102635533
normal_43_likes_17700_id_7562334301166013718,132.51201923076923,0.10229767858982086,0.03800813481211662,2526.763499095547,980.7858251580909,3398.718202379849,730.1151420175908,0.9969104016477858,0.10765458870429002,0.053097401365853815,0.04996142913877923,0.0728868089913249,0.04802977927081208,0.11349408422735732,0.06467908447628343,0.09377553278757074,0.048111771340149496,0.059416075960175486,0.08706595045900711,0.04402961272301126
normal_44_likes_59100_id_7303636279936322862,126.04801829268293,0.035605039447546005,0.03410216048359871,4042.010994856956,1647.2278409448327,3651.6910194820557,765.2646724207665,0.9334312285854136,0.09144647682504155,0.08342559675712395,0.08021669281800327,0.08036625949591202,0.07683604054491651,0.07982273773639541,0.07973513733788001,0.08018480730834592,0.08768056103027672,0.0842710803025133,0.09748823139029239,0.09359722230204716
normal_45_likes_34400_id_7564156976251325703,129.19921875,0.02089828997850418,0.007078994065523148,2194.7407367143574,1521.349576791095,2944.3577878974256,1248.2856119253422,0.9938811188811189,0.0720785666371755,0.07708063117487844,0.07706114025281795,0.11427000939353286,0.05435624935650976,0.11067698452658703,0.10183351453835253,0.056353702333675475,0.053943833686089585,0.05365374290097166,0.11256476457906141,0.0617751539372359
normal_46_likes_82100_id_7558847527311740174,132.51201923076923,0.04876748099923134,0.040781453251838684,3203.1932545889963,1540.3871817669012,3448.634627148481,761.9945475853139,0.8777895855472901,0.10108341680150337,0.09656164192193417,0.10113587346864283,0.10847581151737554,0.09772189157205119,0.10382984511596906,0.09746899210307788,0.09573602494370845,0.08384023113234941,0.09409403614185805,0.09212407870162317,0.09913599898190908
